2021-04-05 20:09:30,439 :: plutusLogger | INFO | Adding index: inflation_index
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 0] New outstanding value of account rado_current_account is: 29833.33 
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 0] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 0] New outstanding value of account rado_saving_account is: 25000.00 
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 0] Real-estate price: 1800000.0
2021-04-05 20:09:30,466 :: plutusLogger | INFO | [STEP 0] Portfolio value: 1800000.00
2021-04-05 20:09:30,466 :: plutusLogger | INFO | 
2021-04-05 20:09:30,466 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 1 <<<<<<<
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Account "rado_current_account" value: 29833.333333333336
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] cash from PRIMARY current account "rado_current_account": 29833.33
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Account "rado_saving_account" value: 25000.0
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Share "rado_O2_share" value: 50291.666666666664
2021-04-05 20:09:30,466 :: plutusLogger | INFO | [STEP 1] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,466 :: plutusLogger | INFO | [STEP 1] Total cash: 139833.33
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Expenditures from the current account: 0.00
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,466 :: plutusLogger | DEBUG | [STEP 1] Expenditures from the current account: 0.00
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 1] Total expenditures: 55166.67
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 1] Free cash: 84666.67
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Amount deposited: 84666.66666666669 to account "rado_current_account"
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Discount factor: 0.9988
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 1] Discounted free cash: 84561.68
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] New outstanding value of account rado_current_account is: 59666.67 
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] New outstanding value of account rado_saving_account is: 50000.00 
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 1] Real-estate price: 1815000.0
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 1] Portfolio value: 1815000.00
2021-04-05 20:09:30,467 :: plutusLogger | INFO | 
2021-04-05 20:09:30,467 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 2 <<<<<<<
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Account "rado_current_account" value: 59666.666666666686
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] cash from PRIMARY current account "rado_current_account": 59666.67
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Account "rado_saving_account" value: 50000.0
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Share "rado_O2_share" value: 50583.333333333336
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 2] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,467 :: plutusLogger | INFO | [STEP 2] Total cash: 169666.67
2021-04-05 20:09:30,467 :: plutusLogger | DEBUG | [STEP 2] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Expenditures from the current account: 0.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Expenditures from the current account: 0.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,468 :: plutusLogger | INFO | [STEP 2] Total expenditures: 55166.67
2021-04-05 20:09:30,468 :: plutusLogger | INFO | [STEP 2] Free cash: 114500.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Amount deposited: 114500.00000000003 to account "rado_current_account"
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Discount factor: 0.9975
2021-04-05 20:09:30,468 :: plutusLogger | INFO | [STEP 2] Discounted free cash: 114216.23
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] New outstanding value of account rado_current_account is: 89500.00 
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] New outstanding value of account rado_saving_account is: 75000.00 
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 2] Real-estate price: 1830000.0
2021-04-05 20:09:30,468 :: plutusLogger | INFO | [STEP 2] Portfolio value: 1830000.00
2021-04-05 20:09:30,468 :: plutusLogger | INFO | 
2021-04-05 20:09:30,468 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 3 <<<<<<<
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] Account "rado_current_account" value: 89500.00000000003
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] cash from PRIMARY current account "rado_current_account": 89500.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] Account "rado_saving_account" value: 75000.0
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,468 :: plutusLogger | DEBUG | [STEP 3] Share "rado_O2_share" value: 50875.0
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Total cash: 199500.00
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Expenditures from the current account: 0.00
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Expenditures from the current account: 0.00
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Total expenditures: 55166.67
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Free cash: 144333.33
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Amount deposited: 144333.33333333337 to account "rado_current_account"
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Discount factor: 0.9963
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Discounted free cash: 143797.10
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] New outstanding value of account rado_current_account is: 119333.33 
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] New outstanding value of account rado_saving_account is: 100000.00 
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 3] Real-estate price: 1844999.9999999998
2021-04-05 20:09:30,469 :: plutusLogger | INFO | [STEP 3] Portfolio value: 1845000.00
2021-04-05 20:09:30,469 :: plutusLogger | INFO | 
2021-04-05 20:09:30,469 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 4 <<<<<<<
2021-04-05 20:09:30,469 :: plutusLogger | DEBUG | [STEP 4] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Account "rado_current_account" value: 119333.33333333337
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] cash from PRIMARY current account "rado_current_account": 119333.33
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Account "rado_saving_account" value: 100000.0
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Share "rado_O2_share" value: 51166.66666666667
2021-04-05 20:09:30,470 :: plutusLogger | INFO | [STEP 4] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,470 :: plutusLogger | INFO | [STEP 4] Total cash: 229333.33
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Expenditures from the current account: 0.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Expenditures from the current account: 0.00
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,470 :: plutusLogger | INFO | [STEP 4] Total expenditures: 55166.67
2021-04-05 20:09:30,470 :: plutusLogger | INFO | [STEP 4] Free cash: 174166.67
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] All funds withdrawn! from account rado_current_account
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Amount deposited: 174166.66666666672 to account "rado_current_account"
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Discount factor: 0.9950
2021-04-05 20:09:30,470 :: plutusLogger | INFO | [STEP 4] Discounted free cash: 173304.44
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Outstanding of account rado_current_account decreased by: 25000.00 
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] New outstanding value of account rado_current_account is: 149166.67 
2021-04-05 20:09:30,470 :: plutusLogger | DEBUG | [STEP 4] Outstanding of account rado_saving_account increased by: 25000.00 
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 4] New outstanding value of account rado_saving_account is: 125000.00 
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 4] Real-estate price: 1859999.9999999995
2021-04-05 20:09:30,471 :: plutusLogger | INFO | [STEP 4] Portfolio value: 1860000.00
2021-04-05 20:09:30,471 :: plutusLogger | INFO | 
2021-04-05 20:09:30,471 :: plutusLogger | INFO | >>>>>> Party Rado is living the step: 5 <<<<<<<
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Cash-flow from employee agreement: 100000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] cash from the employee contract "rado_employee_contract": 100000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Account "rado_current_account" value: 149166.66666666672
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] cash from PRIMARY current account "rado_current_account": 149166.67
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Account "rado_saving_account" value: 125000.0
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Cash-flow from rental agreement (renter): 10000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] cash from the rental agreement "rado_rent_from_inherited_flat": 10000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Share "rado_O2_share" value: 51458.33333333334
2021-04-05 20:09:30,471 :: plutusLogger | INFO | [STEP 5] Not a dividend month for share "rado_O2_share"
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] cash from the dividends of share "rado_O2_share": 0.00
2021-04-05 20:09:30,471 :: plutusLogger | INFO | [STEP 5] Total cash: 259166.67
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Expenditures from consumption: 50000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Account "rado_current_account" monthly cost: 0.0
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Expenditures from the current account: 0.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Account "rado_saving_account" monthly cost: 0.0
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Expenditures from the current account: 0.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Real-estate monthly costs: 5166.666666666667
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] Expenditures from the real estate 5166.67
2021-04-05 20:09:30,471 :: plutusLogger | INFO | [STEP 5] Total expenditures: 55166.67
2021-04-05 20:09:30,471 :: plutusLogger | INFO | [STEP 5] Free cash: 204000.00
2021-04-05 20:09:30,471 :: plutusLogger | DEBUG | [STEP 5] All funds withdrawn! from account rado_current_account
